player,player_id,team,position,age,handedness,npb_plus_sprint_speed_kmh,npb_plus_ordinal_band,npb_plus_cohort_rank,npb_plus_cohort_size,exposure,direct_t90,direct_t90_measurement_year,standardized_short_distance_evidence,standardized_30m,standardized_50m,cohort,cohort_ordinal,historical_physical_evidence,measurement_era,anchor_relative_status,acceleration_top_speed_classification,classification_basis,physical_conflict_flags,temporal_comparison_boundary,context_only_hp_to_1b,physical_only_sns_queue_status
佐々木 俊輔,51955159,読売ジャイアンツ,,,,33,B2_UPPER_COHORT_OCTILE,16,100,"{""PA"":249,""games"":81,""pa_bucket"":""PA_200_399"",""full_effort_run_proxy_count"":32,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":16,""current_npb_plus_size"":100,""current_npb_plus_band"":""B2_UPPER_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
吉川 尚輝,73375134,読売ジャイアンツ,,,,32.5,B3_UPPER_MID_COHORT_OCTILE,27,100,"{""PA"":144,""games"":40,""pa_bucket"":""PA_100_199"",""full_effort_run_proxy_count"":31,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":27,""current_npb_plus_size"":100,""current_npb_plus_band"":""B3_UPPER_MID_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}","[{""metric"":""50m"",""seconds"":5.7,""value"":null,""unit"":null,""measurement_year"":2016,""measurement_date"":null,""measurement_year_inferred"":true,""cohort"":""unknown"",""timing_method"":""unknown"",""start_protocol"":""unknown"",""source_tier"":""B"",""usage_class"":""HISTORICAL_PROFILE_HINT"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""yoshikawa_50m_chukyo_profile"",""source_name"":""日刊スポーツ"",""source_url"":""https://www.nikkansports.com/baseball/news/1738288.html"",""reason"":null}]",[2016],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}","[{""metric"":""hp_to_1b"",""seconds"":4.36,""value"":null,""unit"":null,""measurement_year"":2016,""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""unknown"",""timing_method"":""unknown"",""start_protocol"":""swing_to_run_in_game_triple"",""source_tier"":""B"",""usage_class"":""CONTEXT_ONLY"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""yoshikawa_hp_to_1b_2016_triple"",""source_name"":""日刊スポーツ"",""source_url"":""https://www.nikkansports.com/baseball/news/1658951.html"",""reason"":null},{""metric"":""hp_to_1b"",""seconds"":3.97,""value"":null,""unit"":null,""measurement_year"":2016,""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""unknown"",""timing_method"":""unknown"",""start_protocol"":""swing_to_run_in_game_grounder"",""source_tier"":""B"",""usage_class"":""CONTEXT_ONLY"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""yoshikawa_hp_to_1b_2016_grounder"",""source_name"":""日刊スポーツ"",""source_url"":""https://www.nikkansports.com/baseball/news/1658951.html"",""reason"":null}]",NOT_QUEUED
大城 卓三,21325136,読売ジャイアンツ,,,,29.2,B8_SLOWEST_COHORT_OCTILE,98,100,"{""PA"":227,""games"":70,""pa_bucket"":""PA_200_399"",""full_effort_run_proxy_count"":26,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":98,""current_npb_plus_size"":100,""current_npb_plus_band"":""B8_SLOWEST_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
岸田 行倫,91595136,読売ジャイアンツ,,,,29.4,B8_SLOWEST_COHORT_OCTILE,97,100,"{""PA"":196,""games"":56,""pa_bucket"":""PA_100_199"",""full_effort_run_proxy_count"":24,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":97,""current_npb_plus_size"":100,""current_npb_plus_band"":""B8_SLOWEST_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
松本 剛,21625135,読売ジャイアンツ,,,,31.4,B5_MID_LOWER_COHORT_OCTILE,58,100,"{""PA"":290,""games"":88,""pa_bucket"":""PA_200_399"",""full_effort_run_proxy_count"":34,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":58,""current_npb_plus_size"":100,""current_npb_plus_band"":""B5_MID_LOWER_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}","[{""metric"":""hp_to_1b"",""seconds"":3.94,""value"":null,""unit"":null,""measurement_year"":2022,""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""2022年3月25日～4月30日、右打者の内野安打一塁到達"",""timing_method"":""reported_hp_to_1b_unspecified_origin"",""start_protocol"":""swing_to_run"",""source_tier"":""B"",""usage_class"":""CONTEXT_ONLY"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""existing_hp_to_1b_松本剛_2022_3.94_8"",""source_name"":""パ・リーグ.com"",""source_url"":""https://pacificleague.com/news/41022"",""reason"":null}]",NOT_QUEUED
中野 拓夢,41445153,阪神タイガース,,,,32.9,B2_UPPER_COHORT_OCTILE,18,100,"{""PA"":407,""games"":99,""pa_bucket"":""PA_400_PLUS"",""full_effort_run_proxy_count"":62,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":18,""current_npb_plus_size"":100,""current_npb_plus_band"":""B2_UPPER_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
伏見 寅威,61065137,阪神タイガース,,,,29.1,B8_SLOWEST_COHORT_OCTILE,99,100,"{""PA"":105,""games"":35,""pa_bucket"":""PA_100_199"",""full_effort_run_proxy_count"":9,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":99,""current_npb_plus_size"":100,""current_npb_plus_band"":""B8_SLOWEST_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
佐藤 輝明,41045153,阪神タイガース,,,,32.1,B3_UPPER_MID_COHORT_OCTILE,35,100,"{""PA"":420,""games"":99,""pa_bucket"":""PA_400_PLUS"",""full_effort_run_proxy_count"":49,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":35,""current_npb_plus_size"":100,""current_npb_plus_band"":""B3_UPPER_MID_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}","[{""metric"":""30m"",""seconds"":4,""value"":null,""unit"":null,""measurement_year"":2020,""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""新入団選手の体力測定。"",""timing_method"":""unknown"",""start_protocol"":""unknown"",""source_tier"":""B"",""usage_class"":""HISTORICAL_PROFILE_HINT"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""existing_30m_佐藤輝明_2020"",""source_name"":""デイリースポーツ"",""source_url"":""https://origin.daily.co.jp/tigers/2020/12/07/0013919463.shtml"",""reason"":null},{""metric"":""50m"",""seconds"":6,""value"":null,""unit"":null,""measurement_year"":""unknown"",""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""unknown"",""timing_method"":""unknown"",""start_protocol"":""unknown"",""source_tier"":""B"",""usage_class"":""HISTORICAL_PROFILE_HINT"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""sato_50m_kindai_profile"",""source_name"":""スポニチアネックス"",""source_url"":""https://www.sponichi.co.jp/baseball/news/2020/10/26/kiji/20201025s00001728678000c.html"",""reason"":null}]","[2020,""unknown""]","{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
坂本 誠志郎,11915132,阪神タイガース,,,,30.2,B8_SLOWEST_COHORT_OCTILE,90,100,"{""PA"":194,""games"":63,""pa_bucket"":""PA_100_199"",""full_effort_run_proxy_count"":17,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":90,""current_npb_plus_size"":100,""current_npb_plus_band"":""B8_SLOWEST_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
大山 悠輔,21325134,阪神タイガース,,,,30.5,B7_LOWER_COHORT_OCTILE,82,100,"{""PA"":402,""games"":97,""pa_bucket"":""PA_400_PLUS"",""full_effort_run_proxy_count"":26,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":82,""current_npb_plus_size"":100,""current_npb_plus_band"":""B7_LOWER_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
小幡 竜平,31535138,阪神タイガース,,,,32.8,B2_UPPER_COHORT_OCTILE,19,100,"{""PA"":104,""games"":36,""pa_bucket"":""PA_100_199"",""full_effort_run_proxy_count"":11,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":19,""current_npb_plus_size"":100,""current_npb_plus_band"":""B2_UPPER_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}","[{""metric"":""30m"",""seconds"":3.98,""value"":null,""unit"":null,""measurement_year"":2018,""measurement_date"":null,""measurement_year_inferred"":false,""cohort"":""新入団選手の体力測定。参加選手中トップ。"",""timing_method"":""unknown"",""start_protocol"":""unknown"",""source_tier"":""B"",""usage_class"":""HISTORICAL_PROFILE_HINT"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""existing_30m_小幡竜平_2018"",""source_name"":""スポーツ報知"",""source_url"":""https://hochi.news/articles/20181202-OHT1T50237.html"",""reason"":null},{""metric"":""50m"",""seconds"":6.1,""value"":null,""unit"":null,""measurement_year"":2018,""measurement_date"":null,""measurement_year_inferred"":true,""cohort"":""unknown"",""timing_method"":""unknown"",""start_protocol"":""unknown"",""source_tier"":""B"",""usage_class"":""HISTORICAL_PROFILE_HINT"",""numeric_t90_usable"":false,""same_measurement_cluster_id"":""obata_50m_hanshin_profile"",""source_name"":""日刊スポーツ"",""source_url"":""https://www.nikkansports.com/baseball/news/201901100000575.html"",""reason"":null}]",[2018],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
木浪 聖也,31735138,阪神タイガース,,,,30,B8_SLOWEST_COHORT_OCTILE,92,100,"{""PA"":134,""games"":46,""pa_bucket"":""PA_100_199"",""full_effort_run_proxy_count"":18,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":92,""current_npb_plus_size"":100,""current_npb_plus_band"":""B8_SLOWEST_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""ANCHOR_RESOLVED_MODERATE"",""status_reasons"":[""CURRENT_NPB_PLUS_ORDINAL_HAS_FULL_100_ROSTER_BRACKETING_BUT_PUBLIC_SAMPLE_COUNTS_ARE_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],NOT_QUEUED
梅野 隆太郎,21325139,阪神タイガース,,,,30.6,B7_LOWER_COHORT_OCTILE,79,100,"{""PA"":71,""games"":23,""pa_bucket"":""PA_50_99"",""full_effort_run_proxy_count"":6,""npb_plus_sample_count"":null,""npb_plus_qualified_run_count"":null,""data_completeness"":""partial_tier_A_C_unavailable""}",[],[],[],[],[],"[""npb_plus_2026_current_roster_100""]","{""current_npb_plus_rank"":79,""current_npb_plus_size"":100,""current_npb_plus_band"":""B7_LOWER_COHORT_OCTILE"",""basis"":""WITHIN_SAME_METRIC_SAME_COHORT_ONLY""}",[],[],"{""status"":""SNS_TIEBREAK"",""status_reasons"":[""SOURCE_PA_UNDER_100_AND_QUALIFIED_RUN_COUNT_NOT_PUBLISHED""],""high_confidence_anchor_count"":0,""same_cohort_order_conflict_count"":0}",INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,NO_DIRECTIONALLY_COMPARABLE_SHORT_DISTANCE_EVIDENCE,"[""INSUFFICIENT_SHORT_DISTANCE_EVIDENCE""]","{""current_signal_year"":2026,""comparison_relevant_evidence_count"":0,""known_measurement_years"":[],""known_non_2026_measurement_years"":[],""unknown_measurement_era_count"":0,""has_known_non_2026_measurement"":false,""has_unknown_measurement_era"":false,""all_comparison_relevant_measurements_current_2026"":false}",[],RETAINED_FROM_EXISTING_PHYSICAL_QUEUE
