mapping_id	record_type	record_id	original_pw_id	corrected_pw_id	mapping_disposition	module	actual_requirement_text	semantic_check
EVENT-PNN-052-PW-209	EVENT	PNN-052	PW-209	PW-209	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	不祥事に注意/謹慎/降格/出場停止/解除/pick剥奪/球団制裁等の結果を持つ	PASS
EVENT-PNN-052-PW-215	EVENT	PNN-052	PW-215	PW-215	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	通算・年度・球団記録を充実させる	PASS
EVENT-PNN-052-ADDED-PW-205	EVENT	PNN-052		PW-205	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	組織のcompliance/discipline/internal reporting等を持つ	CORRECTED
EVENT-PNN-052-ADDED-PW-207	EVENT	PNN-052		PW-207	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	規律違反/ハラスメント/窃盗/賭博/八百長/裏金等をスパイスとして扱う	CORRECTED
EVENT-PNN-052-ADDED-PW-208	EVENT	PNN-052		PW-208	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	重大不祥事は非常に低頻度・高影響に校正する	CORRECTED
EVENT-PNN-052-ADDED-PW-210	EVENT	PNN-052		PW-210	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	実在人物に架空の重大犯罪/ハラスメントを標準生成しない	CORRECTED
EVENT-PNN-052-ADDED-PW-213	EVENT	PNN-052		PW-213	ADDED_SEMANTICALLY_REQUIRED	HISTORY	選手のdraft/二軍/一軍/海外/受賞/移籍/契約/代表/引退後staffを一生涯保存	CORRECTED
EVENT-PNN-052-ADDED-PW-214	EVENT	PNN-052		PW-214	ADDED_SEMANTICALLY_REQUIRED	HISTORY	球団の順位/人事/補強/革新/不祥事/制度議論等を球団史に保存	CORRECTED
EVENT-PNN-052-ADDED-PW-216	EVENT	PNN-052		PW-216	ADDED_SEMANTICALLY_REQUIRED	HISTORY	ニュースで数字を物語化する	CORRECTED
EVENT-PNN-053-PW-201	EVENT	PNN-053	PW-201		REMOVED_SEMANTICALLY_MISMATCHED	GOVERNANCE	球団数12を初期条件とし14/16等への拡張を可能にする	CORRECTED
EVENT-PNN-053-PW-205	EVENT	PNN-053	PW-205	PW-205	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	組織のcompliance/discipline/internal reporting等を持つ	PASS
EVENT-PNN-053-PW-209	EVENT	PNN-053	PW-209	PW-209	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	不祥事に注意/謹慎/降格/出場停止/解除/pick剥奪/球団制裁等の結果を持つ	PASS
EVENT-PNN-053-PW-211	EVENT	PNN-053	PW-211	PW-211	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	generated人物は将来不祥事イベント対象にできる	PASS
EVENT-PNN-053-ADDED-PW-207	EVENT	PNN-053		PW-207	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	規律違反/ハラスメント/窃盗/賭博/八百長/裏金等をスパイスとして扱う	CORRECTED
EVENT-PNN-053-ADDED-PW-208	EVENT	PNN-053		PW-208	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	重大不祥事は非常に低頻度・高影響に校正する	CORRECTED
EVENT-PNN-053-ADDED-PW-212	EVENT	PNN-053		PW-212	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	球団の隠蔽/厳正対応で長期評判影響を変える	CORRECTED
EVENT-PNN-054-PW-201	EVENT	PNN-054	PW-201		REMOVED_SEMANTICALLY_MISMATCHED	GOVERNANCE	球団数12を初期条件とし14/16等への拡張を可能にする	CORRECTED
EVENT-PNN-054-PW-205	EVENT	PNN-054	PW-205	PW-205	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	組織のcompliance/discipline/internal reporting等を持つ	PASS
EVENT-PNN-054-PW-206	EVENT	PNN-054	PW-206	PW-206	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	甘い組織では小問題が放置され大問題へ発展しやすい構造	PASS
EVENT-PNN-054-PW-208	EVENT	PNN-054	PW-208	PW-208	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	重大不祥事は非常に低頻度・高影響に校正する	PASS
EVENT-PNN-054-PW-211	EVENT	PNN-054	PW-211	PW-211	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	generated人物は将来不祥事イベント対象にできる	PASS
EVENT-PNN-054-ADDED-PW-207	EVENT	PNN-054		PW-207	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	規律違反/ハラスメント/窃盗/賭博/八百長/裏金等をスパイスとして扱う	CORRECTED
EVENT-PNN-054-ADDED-PW-209	EVENT	PNN-054		PW-209	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	不祥事に注意/謹慎/降格/出場停止/解除/pick剥奪/球団制裁等の結果を持つ	CORRECTED
EVENT-PNN-054-ADDED-PW-212	EVENT	PNN-054		PW-212	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	球団の隠蔽/厳正対応で長期評判影響を変える	CORRECTED
EVENT-PNN-055-PW-201	EVENT	PNN-055	PW-201		REMOVED_SEMANTICALLY_MISMATCHED	GOVERNANCE	球団数12を初期条件とし14/16等への拡張を可能にする	CORRECTED
EVENT-PNN-055-PW-202	EVENT	PNN-055	PW-202		REMOVED_SEMANTICALLY_MISMATCHED	GOVERNANCE	拡張時にExpansion Draftを実施可能	CORRECTED
EVENT-PNN-055-PW-205	EVENT	PNN-055	PW-205	PW-205	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	組織のcompliance/discipline/internal reporting等を持つ	PASS
EVENT-PNN-055-PW-209	EVENT	PNN-055	PW-209	PW-209	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	不祥事に注意/謹慎/降格/出場停止/解除/pick剥奪/球団制裁等の結果を持つ	PASS
EVENT-PNN-055-PW-211	EVENT	PNN-055	PW-211	PW-211	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	generated人物は将来不祥事イベント対象にできる	PASS
EVENT-PNN-055-ADDED-PW-207	EVENT	PNN-055		PW-207	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	規律違反/ハラスメント/窃盗/賭博/八百長/裏金等をスパイスとして扱う	CORRECTED
EVENT-PNN-055-ADDED-PW-208	EVENT	PNN-055		PW-208	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	重大不祥事は非常に低頻度・高影響に校正する	CORRECTED
EVENT-PNN-055-ADDED-PW-210	EVENT	PNN-055		PW-210	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	実在人物に架空の重大犯罪/ハラスメントを標準生成しない	CORRECTED
EVENT-PNN-055-ADDED-PW-212	EVENT	PNN-055		PW-212	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	球団の隠蔽/厳正対応で長期評判影響を変える	CORRECTED
EVENT-PNN-056-PW-201	EVENT	PNN-056	PW-201		REMOVED_SEMANTICALLY_MISMATCHED	GOVERNANCE	球団数12を初期条件とし14/16等への拡張を可能にする	CORRECTED
EVENT-PNN-056-PW-205	EVENT	PNN-056	PW-205	PW-205	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	組織のcompliance/discipline/internal reporting等を持つ	PASS
EVENT-PNN-056-PW-209	EVENT	PNN-056	PW-209	PW-209	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	不祥事に注意/謹慎/降格/出場停止/解除/pick剥奪/球団制裁等の結果を持つ	PASS
EVENT-PNN-056-PW-211	EVENT	PNN-056	PW-211	PW-211	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	generated人物は将来不祥事イベント対象にできる	PASS
EVENT-PNN-056-ADDED-PW-207	EVENT	PNN-056		PW-207	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	規律違反/ハラスメント/窃盗/賭博/八百長/裏金等をスパイスとして扱う	CORRECTED
EVENT-PNN-056-ADDED-PW-208	EVENT	PNN-056		PW-208	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	重大不祥事は非常に低頻度・高影響に校正する	CORRECTED
EVENT-PNN-056-ADDED-PW-212	EVENT	PNN-056		PW-212	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	球団の隠蔽/厳正対応で長期評判影響を変える	CORRECTED
EVENT-PNN-057-PW-201	EVENT	PNN-057	PW-201		REMOVED_SEMANTICALLY_MISMATCHED	GOVERNANCE	球団数12を初期条件とし14/16等への拡張を可能にする	CORRECTED
EVENT-PNN-057-PW-205	EVENT	PNN-057	PW-205	PW-205	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	組織のcompliance/discipline/internal reporting等を持つ	PASS
EVENT-PNN-057-PW-209	EVENT	PNN-057	PW-209	PW-209	RETAINED_SEMANTICALLY_CONSISTENT	INTEGRITY	不祥事に注意/謹慎/降格/出場停止/解除/pick剥奪/球団制裁等の結果を持つ	PASS
EVENT-PNN-057-ADDED-PW-207	EVENT	PNN-057		PW-207	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	規律違反/ハラスメント/窃盗/賭博/八百長/裏金等をスパイスとして扱う	CORRECTED
EVENT-PNN-057-ADDED-PW-208	EVENT	PNN-057		PW-208	ADDED_SEMANTICALLY_REQUIRED	INTEGRITY	重大不祥事は非常に低頻度・高影響に校正する	CORRECTED
EVENT-PNN-058-PW-121	EVENT	PNN-058	PW-121		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	特定打者/投手への重点対策をユーザーが指定可能	CORRECTED
EVENT-PNN-058-PW-122	EVENT	PNN-058	PW-122		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	研究資源を有限にして重点対象とのtrade-offを作る	CORRECTED
EVENT-PNN-058-PW-123	EVENT	PNN-058	PW-123		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	相手研究→対策→本人再適応→再研究cycleを持つ	CORRECTED
EVENT-PNN-058-PW-124	EVENT	PNN-058	PW-124		REMOVED_SEMANTICALLY_MISMATCHED	TRANSFER	移籍覚醒を出場機会/役割/コーチ/フォーム/球場/適応等から自然発生	CORRECTED
EVENT-PNN-058-PW-168	EVENT	PNN-058	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNN-058-PW-169	EVENT	PNN-058	PW-169		REMOVED_SEMANTICALLY_MISMATCHED	GLOBAL	キューバ選手の海外契約自由度・連盟関与等を制度stateとして持つ	CORRECTED
EVENT-PNN-058-ADDED-PW-188	EVENT	PNN-058		PW-188	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	選手会を正式な制度主体として実装する	CORRECTED
EVENT-PNN-058-ADDED-PW-189	EVENT	PNN-058		PW-189	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	FA年数短縮等を選手会/球団/NPBの交渉で変更可能	CORRECTED
EVENT-PNN-058-ADDED-PW-129	EVENT	PNN-058		PW-129	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	FA契約を金額だけでなく年数/role/優勝/愛着/地域等で選ぶ	CORRECTED
EVENT-PNN-058-ADDED-PW-139	EVENT	PNN-058		PW-139	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	FA/契約市場価格を供給・年齢・希少性等で変動させる	CORRECTED
EVENT-PNN-059-PW-121	EVENT	PNN-059	PW-121		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	特定打者/投手への重点対策をユーザーが指定可能	CORRECTED
EVENT-PNN-059-PW-122	EVENT	PNN-059	PW-122		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	研究資源を有限にして重点対象とのtrade-offを作る	CORRECTED
EVENT-PNN-059-PW-181	EVENT	PNN-059	PW-181	PW-181	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	WBC/Premier12/五輪/U-18/U-23等を意味ある大会として実装	PASS
EVENT-PNN-059-PW-213	EVENT	PNN-059	PW-213	PW-213	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	選手のdraft/二軍/一軍/海外/受賞/移籍/契約/代表/引退後staffを一生涯保存	PASS
EVENT-PNN-059-PW-214	EVENT	PNN-059	PW-214	PW-214	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	球団の順位/人事/補強/革新/不祥事/制度議論等を球団史に保存	PASS
EVENT-PNN-059-ADDED-PW-188	EVENT	PNN-059		PW-188	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	選手会を正式な制度主体として実装する	CORRECTED
EVENT-PNN-059-ADDED-PW-189	EVENT	PNN-059		PW-189	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	FA年数短縮等を選手会/球団/NPBの交渉で変更可能	CORRECTED
EVENT-PNN-059-ADDED-PW-216	EVENT	PNN-059		PW-216	ADDED_SEMANTICALLY_REQUIRED	HISTORY	ニュースで数字を物語化する	CORRECTED
EVENT-PNW2-001-PW-165	EVENT	PNW2-001	PW-165	PW-165	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外の全試合をNPB同等詳細にはせずleague別sim粒度を変える	PASS
EVENT-PNW2-001-PW-167	EVENT	PNW2-001	PW-167	PW-167	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外league qualityを固定せず長期変動させる	PASS
EVENT-PNW2-001-PW-179	EVENT	PNW2-001	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
EVENT-PNW2-001-PW-180	EVENT	PNW2-001	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
EVENT-PNW2-001-PW-201	EVENT	PNW2-001	PW-201	PW-201	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	球団数12を初期条件とし14/16等への拡張を可能にする	PASS
EVENT-PNW2-001-PW-203	EVENT	PNW2-001	PW-203	PW-203	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	league/地区/CS/Japan Series/interleague/試合数を変更可能	PASS
EVENT-PNW2-002-PW-165	EVENT	PNW2-002	PW-165	PW-165	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外の全試合をNPB同等詳細にはせずleague別sim粒度を変える	PASS
EVENT-PNW2-002-PW-174	EVENT	PNW2-002	PW-174	PW-174	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	世界中で野球普及・競技人口増加・league発展を起こせる	PASS
EVENT-PNW2-002-PW-179	EVENT	PNW2-002	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
EVENT-PNW2-002-PW-180	EVENT	PNW2-002	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
EVENT-PNW2-002-PW-201	EVENT	PNW2-002	PW-201	PW-201	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	球団数12を初期条件とし14/16等への拡張を可能にする	PASS
EVENT-PNW2-002-PW-203	EVENT	PNW2-002	PW-203	PW-203	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	league/地区/CS/Japan Series/interleague/試合数を変更可能	PASS
EVENT-PNW2-002-PW-204	EVENT	PNW2-002	PW-204	PW-204	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	球団移転/売却/合併は低頻度の大事件として将来候補	PASS
EVENT-PNW2-002-PW-247	EVENT	PNW2-002	PW-247	PW-247	RETAINED_SEMANTICALLY_CONSISTENT	FINANCE	球団ごとの市場規模・資金力差は残すが資金は選択肢を増やす要因であり勝利を自動保証せず小規模球団にも合理的な勝ち筋を残す	PASS
EVENT-PNW2-003-PW-149	EVENT	PNW2-003	PW-149	PW-149	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	ソフトバンク型3軍/4軍制を作れる	PASS
EVENT-PNW2-003-PW-150	EVENT	PNW2-003	PW-150	PW-150	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	多軍制に選手数/試合機会メリットと大きな維持費を持たせる	PASS
EVENT-PNW2-003-PW-155	EVENT	PNW2-003	PW-155	PW-155	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	Network Capitalを蓄積し一朝一夕で海外pipelineを作れないようにする	PASS
EVENT-PNW2-003-PW-156	EVENT	PNW2-003	PW-156	PW-156	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	Knowledge Capitalを人材・実績・研究で蓄積する	PASS
EVENT-PNW2-003-PW-168	EVENT	PNW2-003	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
EVENT-PNW2-003-PW-179	EVENT	PNW2-003	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
EVENT-PNW2-003-PW-180	EVENT	PNW2-003	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
EVENT-PNW2-004-PW-053	EVENT	PNW2-004	PW-053	PW-053	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	ドラフトを長期人材供給システムとして扱う	PASS
EVENT-PNW2-004-PW-054	EVENT	PNW2-004	PW-054	PW-054	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	高校/大学/社会人/独立を固定成長型でなく年齢・完成度・情報量で差別化	PASS
EVENT-PNW2-004-PW-055	EVENT	PNW2-004	PW-055	PW-055	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	ドラフト候補の真の能力とスカウト評価を分離する	PASS
EVENT-PNW2-004-PW-056	EVENT	PNW2-004	PW-056	PW-056	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	CPUもhidden真値でなく自球団スカウト情報を使う	PASS
EVENT-PNW2-004-PW-057	EVENT	PNW2-004	PW-057	PW-057	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	全球団ごとに独自draft boardを持つ	PASS
EVENT-PNW2-004-PW-195	EVENT	PNW2-004	PW-195	PW-195	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	ドラフト制度を自由に変更可能なRule Engineにする	PASS
EVENT-PNW2-004-PW-196	EVENT	PNW2-004	PW-196	PW-196	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	希望枠/自由入団枠/ウェイバー/lottery/NPB型抽選等を組替可能	PASS
EVENT-PNW2-004-PW-198	EVENT	PNW2-004	PW-198	PW-198	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	制度変更に施行日・経過措置・対象世代を持たせる	PASS
EVENT-PNW2-005-PW-053	EVENT	PNW2-005	PW-053	PW-053	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	ドラフトを長期人材供給システムとして扱う	PASS
EVENT-PNW2-005-PW-054	EVENT	PNW2-005	PW-054	PW-054	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	高校/大学/社会人/独立を固定成長型でなく年齢・完成度・情報量で差別化	PASS
EVENT-PNW2-005-PW-055	EVENT	PNW2-005	PW-055	PW-055	RETAINED_SEMANTICALLY_CONSISTENT	DRAFT	ドラフト候補の真の能力とスカウト評価を分離する	PASS
EVENT-PNW2-005-PW-195	EVENT	PNW2-005	PW-195	PW-195	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	ドラフト制度を自由に変更可能なRule Engineにする	PASS
EVENT-PNW2-005-PW-196	EVENT	PNW2-005	PW-196	PW-196	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	希望枠/自由入団枠/ウェイバー/lottery/NPB型抽選等を組替可能	PASS
EVENT-PNW2-005-PW-198	EVENT	PNW2-005	PW-198	PW-198	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	制度変更に施行日・経過措置・対象世代を持たせる	PASS
EVENT-PNW2-005-PW-199	EVENT	PNW2-005	PW-199	PW-199	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	制度の抜け道をユーザー/CPUが利用し頻発すれば論争・改正へ進む	PASS
EVENT-PNW2-005-PW-200	EVENT	PNW2-005	PW-200	PW-200	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	いわゆる制度趣旨との摩擦がある移籍経路をrule exploitとして一般化	PASS
EVENT-PNW2-006-PW-129	EVENT	PNW2-006	PW-129	PW-129	RETAINED_SEMANTICALLY_CONSISTENT	CONTRACT	FA契約を金額だけでなく年数/role/優勝/愛着/地域等で選ぶ	PASS
EVENT-PNW2-006-PW-133	EVENT	PNW2-006	PW-133	PW-133	RETAINED_SEMANTICALLY_CONSISTENT	CONTRACT	ポスティング希望→球団容認でも海外契約不成立なら残留する	PASS
EVENT-PNW2-006-PW-134	EVENT	PNW2-006	PW-134	PW-134	RETAINED_SEMANTICALLY_CONSISTENT	CONTRACT	ポスティング不成立理由を市場/条件/role/medical/制度等から生成	PASS
EVENT-PNW2-006-PW-135	EVENT	PNW2-006	PW-135	PW-135	RETAINED_SEMANTICALLY_CONSISTENT	CONTRACT	球団のposting friendliness評判を持つ	PASS
EVENT-PNW2-006-PW-188	EVENT	PNW2-006	PW-188	PW-188	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	選手会を正式な制度主体として実装する	PASS
EVENT-PNW2-006-PW-189	EVENT	PNW2-006	PW-189	PW-189	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	FA年数短縮等を選手会/球団/NPBの交渉で変更可能	PASS
EVENT-PNW2-006-PW-198	EVENT	PNW2-006	PW-198	PW-198	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	制度変更に施行日・経過措置・対象世代を持たせる	PASS
EVENT-PNW2-006-PW-213	EVENT	PNW2-006	PW-213	PW-213	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	選手のdraft/二軍/一軍/海外/受賞/移籍/契約/代表/引退後staffを一生涯保存	PASS
EVENT-PNW2-007-PW-201	EVENT	PNW2-007	PW-201	PW-201	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	球団数12を初期条件とし14/16等への拡張を可能にする	PASS
EVENT-PNW2-007-PW-203	EVENT	PNW2-007	PW-203	PW-203	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	league/地区/CS/Japan Series/interleague/試合数を変更可能	PASS
EVENT-PNW2-007-PW-204	EVENT	PNW2-007	PW-204	PW-204	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	球団移転/売却/合併は低頻度の大事件として将来候補	PASS
EVENT-PNW2-007-PW-214	EVENT	PNW2-007	PW-214	PW-214	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	球団の順位/人事/補強/革新/不祥事/制度議論等を球団史に保存	PASS
EVENT-PNW2-007-PW-247	EVENT	PNW2-007	PW-247	PW-247	RETAINED_SEMANTICALLY_CONSISTENT	FINANCE	球団ごとの市場規模・資金力差は残すが資金は選択肢を増やす要因であり勝利を自動保証せず小規模球団にも合理的な勝ち筋を残す	PASS
EVENT-PNW2-007-PW-248	EVENT	PNW2-007	PW-248	PW-248	RETAINED_SEMANTICALLY_CONSISTENT	OWNERSHIP	オーナー/経営陣は短期長期・投資姿勢・リスク・革新志向等で個性を持っても全球団で勝利意欲自体は高く固定する	PASS
EVENT-PNW2-008-PW-149	EVENT	PNW2-008	PW-149	PW-149	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	ソフトバンク型3軍/4軍制を作れる	PASS
EVENT-PNW2-008-PW-150	EVENT	PNW2-008	PW-150	PW-150	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	多軍制に選手数/試合機会メリットと大きな維持費を持たせる	PASS
EVENT-PNW2-008-PW-165	EVENT	PNW2-008	PW-165	PW-165	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外の全試合をNPB同等詳細にはせずleague別sim粒度を変える	PASS
EVENT-PNW2-008-PW-167	EVENT	PNW2-008	PW-167	PW-167	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	海外league qualityを固定せず長期変動させる	PASS
EVENT-PNW2-008-PW-179	EVENT	PNW2-008	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
EVENT-PNW2-008-PW-180	EVENT	PNW2-008	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
