pair_id,speed_threshold_kmh,age_band,age_max_gap_years,group_comparison,left_player_id,left_player,left_team,left_group,left_position,left_age,left_sprint_kmh,left_powerpro_2026,left_residual_a,left_residual_b,right_player_id,right_player,right_team,right_group,right_position,right_age,right_sprint_kmh,right_powerpro_2026,right_residual_a,right_residual_b,sprint_speed_gap_kmh,age_gap_years,powerpro_left_minus_right,residual_a_left_minus_right,residual_b_left_minus_right
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0038,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.1,,12,-12,-12
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0039,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,31435157,奈良間 大己,北海道日本ハムファイターズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,3,0,,24,-24,-25
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0040,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,61565135,菊池 涼介,広島東洋カープ,MIDDLE_NEUTRAL,2B,,31.8,72,-5,-5,0.1,,16,-17,-17
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0041,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,01405130,野間 峻祥,広島東洋カープ,MIDDLE_PREMIUM,RF,,31.7,88,-22,-22,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.1,,21,-21,-21
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0042,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,93195155,丸山 和郁,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.4,86,-13,-13,41245130,外崎 修汰,埼玉西武ライオンズ,MIDDLE_NEUTRAL,2B,,32.3,68,4,4,0.1,,18,-17,-17
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0043,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,93195155,丸山 和郁,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.4,86,-13,-13,21125134,石井 一成,埼玉西武ライオンズ,MIDDLE_NEUTRAL,2B,,32.6,79,-4,-4,0.2,,7,-9,-9
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0044,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,93195155,丸山 和郁,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.4,86,-13,-13,73375134,吉川 尚輝,読売ジャイアンツ,MIDDLE_NEUTRAL,2B,,32.5,80,-6,-6,0.1,,6,-7,-7
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0045,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,71975136,塩見 泰隆,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.3,83,-11,-11,41245130,外崎 修汰,埼玉西武ライオンズ,MIDDLE_NEUTRAL,2B,,32.3,68,4,4,0,,15,-15,-15
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0046,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,71975136,塩見 泰隆,東京ヤクルトスワローズ,MIDDLE_PREMIUM,RF,,32.3,83,-11,-11,73375134,吉川 尚輝,読売ジャイアンツ,MIDDLE_NEUTRAL,2B,,32.5,80,-6,-6,0.2,,3,-5,-5
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0047,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51355155,岩田 幸宏,東京ヤクルトスワローズ,MIDDLE_PREMIUM,CF,,33.6,96,-13,-13,21025157,田中 幹也,中日ドラゴンズ,MIDDLE_NEUTRAL,2B,,33.5,83,0,0,0.1,,13,-13,-13
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0048,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51355155,岩田 幸宏,東京ヤクルトスワローズ,MIDDLE_PREMIUM,CF,,33.6,96,-13,-13,11715153,小川 龍成,千葉ロッテマリーンズ,MIDDLE_NEUTRAL,2B,,33.4,86,-4,-4,0.2,,10,-9,-9
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0049,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51355155,岩田 幸宏,東京ヤクルトスワローズ,MIDDLE_PREMIUM,CF,,33.6,96,-13,-13,61465133,牧原 大成,福岡ソフトバンクホークス,MIDDLE_NEUTRAL,2B,,33.5,82,1,1,0.1,,14,-14,-14
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0050,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,0.1,,-6,6,6
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0051,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0,,-18,18,18
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0052,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,31435157,奈良間 大己,北海道日本ハムファイターズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,3,0.1,,-6,6,5
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0053,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,61565135,菊池 涼介,広島東洋カープ,MIDDLE_NEUTRAL,2B,,31.8,72,-5,-5,0.2,,-14,13,13
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0054,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51455151,長岡 秀樹,東京ヤクルトスワローズ,MIDDLE_PREMIUM,SS,,31.6,58,8,8,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0,,-9,9,9
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0055,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,0,,1,-1,-1
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0056,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.1,,-11,11,11
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0057,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,31435157,奈良間 大己,北海道日本ハムファイターズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,3,0,,1,-1,-2
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0058,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,61565135,菊池 涼介,広島東洋カープ,MIDDLE_NEUTRAL,2B,,31.8,72,-5,-5,0.1,,-7,6,6
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0059,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,33535159,度会 隆輝,横浜DeNAベイスターズ,MIDDLE_PREMIUM,RF,,31.7,65,1,1,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.1,,-2,2,2
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0060,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555155,梶原 昂希,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,33.4,90,-8,-8,21025157,田中 幹也,中日ドラゴンズ,MIDDLE_NEUTRAL,2B,,33.5,83,0,0,0.1,,7,-8,-8
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0061,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555155,梶原 昂希,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,33.4,90,-8,-8,11715153,小川 龍成,千葉ロッテマリーンズ,MIDDLE_NEUTRAL,2B,,33.4,86,-4,-4,0,,4,-4,-4
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0062,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555155,梶原 昂希,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,33.4,90,-8,-8,61465133,牧原 大成,福岡ソフトバンクホークス,MIDDLE_NEUTRAL,2B,,33.5,82,1,1,0.1,,8,-9,-9
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0063,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555151,蝦名 達夫,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,31.4,75,-11,-11,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.2,,-1,-1,-1
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0064,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51555151,蝦名 達夫,横浜DeNAベイスターズ,MIDDLE_PREMIUM,CF,,31.4,75,-11,-11,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.2,,8,-10,-10
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0065,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,73175151,柳町 達,福岡ソフトバンクホークス,MIDDLE_PREMIUM,RF,,31.5,67,-2,-2,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,0.2,,3,-4,-4
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0066,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,73175151,柳町 達,福岡ソフトバンクホークス,MIDDLE_PREMIUM,RF,,31.5,67,-2,-2,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.1,,-9,8,8
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0067,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,73175151,柳町 達,福岡ソフトバンクホークス,MIDDLE_PREMIUM,RF,,31.5,67,-2,-2,31435157,奈良間 大己,北海道日本ハムファイターズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,3,0.2,,3,-4,-5
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0068,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,73175151,柳町 達,福岡ソフトバンクホークス,MIDDLE_PREMIUM,RF,,31.5,67,-2,-2,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.1,,0,-1,-1
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0069,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.2,,-11,9,9
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0070,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.2,,-2,0,0
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0071,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,51955159,佐々木 俊輔,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,33,76,2,2,41445153,中野 拓夢,阪神タイガース,MIDDLE_NEUTRAL,2B,,32.9,75,2,2,0.1,,1,0,0
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0072,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,0.2,,-7,5,5
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0073,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,13115153,牧 秀悟,横浜DeNAベイスターズ,MIDDLE_NEUTRAL,2B,,31.6,67,-1,-1,0.2,,2,-4,-4
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0074,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,31535138,小幡 竜平,阪神タイガース,MIDDLE_PREMIUM,SS,,32.8,77,-1,-1,21125134,石井 一成,埼玉西武ライオンズ,MIDDLE_NEUTRAL,2B,,32.6,79,-4,-4,0.2,,-2,3,3
MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL|0.2|AGE_UNRESTRICTED|0075,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_MIDDLE_NEUTRAL,31535138,小幡 竜平,阪神タイガース,MIDDLE_PREMIUM,SS,,32.8,77,-1,-1,41445153,中野 拓夢,阪神タイガース,MIDDLE_NEUTRAL,2B,,32.9,75,2,2,0.1,,2,-3,-3
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0001,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51255138,中川 圭太,オリックス・バファローズ,MIDDLE_PREMIUM,CF,,32.6,74,1,1,31835134,細川 成也,中日ドラゴンズ,CORNER_CATCHER,LF,,32.7,60,15,15,0.1,,14,-14,-14
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0002,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51255138,中川 圭太,オリックス・バファローズ,MIDDLE_PREMIUM,CF,,32.6,74,1,1,51055138,田宮 裕涼,北海道日本ハムファイターズ,CORNER_CATCHER,C,,32.4,68,5,5,0.2,,6,-4,-4
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0003,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51255138,中川 圭太,オリックス・バファローズ,MIDDLE_PREMIUM,CF,,32.6,74,1,1,21925151,郡司 裕也,北海道日本ハムファイターズ,CORNER_CATCHER,3B,,32.7,61,14,14,0.1,,13,-13,-13
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0004,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51255138,中川 圭太,オリックス・バファローズ,MIDDLE_PREMIUM,CF,,32.6,74,1,1,11515139,岡 大海,千葉ロッテマリーンズ,CORNER_CATCHER,1B,,32.6,82,-7,-7,0,,-8,8,8
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0005,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51955153,来田 涼斗,オリックス・バファローズ,MIDDLE_PREMIUM,RF,,32.4,85,-12,-12,51055138,田宮 裕涼,北海道日本ハムファイターズ,CORNER_CATCHER,C,,32.4,68,5,5,0,,17,-17,-17
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0006,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51955153,来田 涼斗,オリックス・バファローズ,MIDDLE_PREMIUM,RF,,32.4,85,-12,-12,11515139,岡 大海,千葉ロッテマリーンズ,CORNER_CATCHER,1B,,32.6,82,-7,-7,0.2,,3,-5,-5
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0007,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,41645139,若月 健矢,オリックス・バファローズ,CORNER_CATCHER,C,,30.7,48,9,9,0,,8,-8,-8
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0008,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,91195151,石川 昂弥,中日ドラゴンズ,CORNER_CATCHER,3B,,30.6,41,16,16,0.1,,15,-15,-15
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0009,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,81785155,古賀 悠斗,埼玉西武ライオンズ,CORNER_CATCHER,C,,30.6,47,10,10,0.1,,9,-9,-9
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0010,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,11915134,坂倉 将吾,広島東洋カープ,CORNER_CATCHER,1B,,30.6,68,-11,-11,0.1,,-12,12,12
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0011,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,53755153,サンタナ,東京ヤクルトスワローズ,CORNER_CATCHER,LF,,30.8,47,11,11,0.1,,9,-10,-10
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0012,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,71375138,太田 光,東北楽天ゴールデンイーグルス,CORNER_CATCHER,C,,30.5,44,12,12,0.2,,12,-11,-11
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0013,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,51155118,浅村 栄斗,東北楽天ゴールデンイーグルス,CORNER_CATCHER,1B,,30.5,35,21,21,0.2,,21,-20,-20
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0014,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,91995134,佐野 恵太,横浜DeNAベイスターズ,CORNER_CATCHER,1B,,30.6,48,9,9,0.1,,8,-8,-8
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0015,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,21325134,大山 悠輔,阪神タイガース,CORNER_CATCHER,1B,,30.5,58,-2,-2,0.2,,-2,3,3
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0016,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,91995151,紅林 弘太郎,オリックス・バファローズ,MIDDLE_PREMIUM,SS,,30.7,56,1,1,21325139,梅野 隆太郎,阪神タイガース,CORNER_CATCHER,C,,30.6,57,0,0,0.1,,-1,1,1
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0017,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,91495139,森 友哉,オリックス・バファローズ,CORNER_CATCHER,C,,31.2,65,-3,-3,0.1,,17,-16,-15
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0018,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,71475132,西川 龍馬,オリックス・バファローズ,CORNER_CATCHER,LF,,31.1,72,-11,-11,0.2,,10,-8,-7
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0019,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,63065155,ポランコ,千葉ロッテマリーンズ,CORNER_CATCHER,LF,,31.1,63,-2,0,0.2,,19,-17,-18
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0020,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,71075151,佐藤 都志也,千葉ロッテマリーンズ,CORNER_CATCHER,C,,31.3,71,-8,-8,0,,11,-11,-10
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0021,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,43745150,ファビアン,広島東洋カープ,CORNER_CATCHER,LF,,31.4,61,3,3,0.1,,21,-22,-21
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0022,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,01705130,栗原 陵矢,福岡ソフトバンクホークス,CORNER_CATCHER,3B,,31.3,59,4,4,0,,23,-23,-22
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.2|AGE_UNRESTRICTED|0023,0.2,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,93795157,カリステ,中日ドラゴンズ,MIDDLE_PREMIUM,RF,,31.3,82,-19,-18,81885155,正木 智也,福岡ソフトバンクホークス,CORNER_CATCHER,1B,,31.1,48,13,13,0.2,,34,-32,-31
