anchor_id,player,measurement_era,measurement_date,metric,value,unit,direction,cohort_id,cohort_completeness,source_manifest_id,source_tier,anchor_confidence,bank_acceptance_status,raw_trial_count,selection_method,selection_scope,speed_band,band_basis,cohort_rank,cohort_size,integration_boundary,limitations
A0198,近藤 健介,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.2,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B6_LOWER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,64,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0199,丸 佳浩,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.4,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B5_MID_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,57,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0200,佐々木 俊輔,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,33,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B2_UPPER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,16,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0201,吉川 尚輝,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,32.5,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B3_UPPER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,27,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0202,大城 卓三,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,29.2,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B8_SLOWEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,98,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0203,岸田 行倫,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,29.4,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B8_SLOWEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,97,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0204,松本 剛,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,31.4,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B5_MID_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,58,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0205,中野 拓夢,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,32.9,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B2_UPPER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,18,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0206,伏見 寅威,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,29.1,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B8_SLOWEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,99,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0207,佐藤 輝明,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,32.1,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B3_UPPER_MID_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,35,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0208,坂本 誠志郎,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.2,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B8_SLOWEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,90,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0209,大山 悠輔,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.5,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B7_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,82,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0210,小幡 竜平,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,32.8,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B2_UPPER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,19,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0211,木浪 聖也,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B8_SLOWEST_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,92,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0212,梅野 隆太郎,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.6,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B7_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,79,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
A0213,森下 翔太,2026,2026 season snapshot,NPB_PLUS_SPRINT_SPEED_KMH,30.5,km_per_hour,HIGHER_IS_FASTER,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,MODERATE,ACCEPTED_MODERATE_CURRENT_ORDINAL,1,single_observed_value,CURRENT_NPB_PLUS_ORDINAL_WITHIN_100_ONLY,B7_LOWER_COHORT_OCTILE,WITHIN_SAME_METRIC_SAME_COHORT_OCTILE_ONLY,83,100,NO_T90_CONVERSION_NO_AGE_DECAY_NO_GAME_RATING,The public source does not publish per-player run sample counts or qualified-run counts. This is never converted or treated as an MLB-equivalent metric.
