record_id,player,canonical_player_id,game,edition,update_date,platform,source_type,source_url,video_id_or_post_id,parent_event_id,author_id_or_name,timestamp,text,likes,reply_count,classification,strength,independence_group,physical_or_rating_lane,target_rating_if_explicit,comparison_player_if_any,source_quality,notes,acceptance_status,acceptance_reason,collected_at,attempted_routes,event_id,origin_count,comment_count,like_sum,top_like_count,agreement_ratio,source_input_path,source_input_sha256,old_rejection_reason,reclassification_status,schema_validation,identity_validation,old_source_id,old_acceptance_status,old_directness,old_evidence_strength,old_text_excerpt,old_posted_at,old_retrieved_at,old_accessibility_status,old_identity_status
SP032-RUN2-GXSR115,梅野 隆太郎,21325139,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/Brazell_6_7/status/2060953071811977349,2060953071811977349,2060952602855276715,@Brazell_6_7,2026-05-31 05:14:37 GMT,虎の正捕手で最も足の速い男・梅野隆太郎,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_Brazell_6_7,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: SAME_EVENT_ORIGIN_DUPLICATE_OF_2060952602855276715,CONTEXT_ONLY,Retained with its original duplicate linkage. It is not counted as an independent origin or re-accepted as a new observation.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2060952602855276715,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,SAME_EVENT_ORIGIN_DUPLICATE_OF_2060952602855276715,RETAINED_DUPLICATE_NOT_INDEPENDENT,PASS,PASS_PLAYER_TEXT_MATCH,GXSR115,REJECTED,SAME_EVENT_ORIGIN_DUPLICATE,NONE_FOR_ACCEPTANCE,虎の正捕手で最も足の速い男・梅野隆太郎,2026-05-31 05:14:37 GMT,2026-08-10T12:43:20.778Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR116,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/iwakibb/status/1862825373559603230,1862825373559603230,1862825373559603230,@iwakibb,2024-11-30,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_iwakibb,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1862825373559603230,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR116,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2024-11-30,2026-08-10T12:37:57.436Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR117,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/SVictory82/status/1862863426567180613,1862863426567180613,1862863426567180613,@SVictory82,2024-11-30,: ヤクルト・並木秀尊、「ファン感謝DAY」で俊足みせつけた　脚力自慢のファンと50メートル走で対戦、最後は流して6秒01で1着（中日スポーツ）,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_SVictory82,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1862863426567180613,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH,GXSR117,REJECTED,PLAY_OUTCOME_OR_TRANSITION,NONE_FOR_ACCEPTANCE,: ヤクルト・並木秀尊、「ファン感謝DAY」で俊足みせつけた　脚力自慢のファンと50メートル走で対戦、最後は流して6秒01で1着（中日スポーツ）,2024-11-30,2026-08-10T12:37:57.436Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR118,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/ys_osfk/status/1863546351184978306,1863546351184978306,1863546351184978306,@ys_osfk,2024-12-02,: 西川遥輝 塩見泰隆 並木秀尊 丸山和郁 岩田幸宏 ヤクルト外野手は 12球団トップクラスで足が速い,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_ys_osfk,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1863546351184978306,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR118,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,: 西川遥輝 塩見泰隆 並木秀尊 丸山和郁 岩田幸宏 ヤクルト外野手は 12球団トップクラスで足が速い,2024-12-02,2026-08-10T12:37:57.436Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR119,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/miyanishizono/status/1868867449522975029,1868867449522975029,1868867449522975029,@miyanishizono,2024-12-17,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_miyanishizono,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1868867449522975029,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR119,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2024-12-17,2026-08-10T12:37:57.436Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR120,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/midget_ys/status/1940335977115070875,1940335977115070875,1940335977115070875,@midget_ys,2025-07-02,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_midget_ys,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1940335977115070875,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR120,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2025-07-02,2026-08-10T12:37:34.178Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR121,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/RiZtyKPkwob0tml/status/1940338099818823824,1940338099818823824,1940338099818823824,@RiZtyKPkwob0tml,2025-07-02,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_RiZtyKPkwob0tml,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1940338099818823824,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR121,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2025-07-02,2026-08-10T12:37:34.178Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR122,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/Jin_jahannam/status/1968896068118008031,1968896068118008031,1968896068118008031,@Jin_jahannam,2025-09-17,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_Jin_jahannam,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1968896068118008031,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR122,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2025-09-17,2026-08-10T12:37:34.178Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR123,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/1_55_Policy/status/1974695431889383757,1974695431889383757,1974695431889383757,@1_55_Policy,2025-10-05,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_1_55_Policy,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1974695431889383757,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR123,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2025-10-05,2026-08-10T12:37:34.178Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR124,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/Yana_ys_0224/status/1987481318792503785,1987481318792503785,1987481318792503785,@Yana_ys_0224,2025-11-09,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_Yana_ys_0224,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1987481318792503785,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR124,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2025-11-09,2026-08-10T12:37:34.178Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR125,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/DesFrieden/status/2005636348645167111,2005636348645167111,2005636348645167111,@DesFrieden,2025-12-29,: 並木くんの高校の先輩である秋本さん、いつも素敵な記事をありがとうございます😊【ヤクルト】並木秀尊が「かわぐちプロ野球教室２０２５」に参加　球界トップクラスの俊足が教えた足が速くなるための方法とは（スポーツ報知）,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_DesFrieden,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: ARTICLE_OR_VIDEO_REPOST_NOT_INDEPENDENT_SNS_ORIGIN,CONTEXT_ONLY,Retained as a repost/syndicated context record; it is not an independent community origin.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2005636348645167111,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,ARTICLE_OR_VIDEO_REPOST_NOT_INDEPENDENT_SNS_ORIGIN,RETAINED_REPOST_NOT_INDEPENDENT,PASS,PASS_PLAYER_TEXT_MATCH,GXSR125,REJECTED,ARTICLE_OR_VIDEO_REPOST,NONE_FOR_ACCEPTANCE,: 並木くんの高校の先輩である秋本さん、いつも素敵な記事をありがとうございます😊【ヤクルト】並木秀尊が「かわぐちプロ野球教室２０２５」に参加　球界トップクラスの俊足が教えた足が速くなるための方法とは（スポーツ報知）,2025-12-29,2026-08-10T12:37:48.722Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR126,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/mnbv99015/status/2005660370783141899,2005660370783141899,2005660370783141899,@mnbv99015,2025-12-29,: 【ヤクルト】並木秀尊が「かわぐちプロ野球教室２０２５」に参加　球界トップクラスの俊足が教えた足が速くなるための方法とは(スポーツ報知),,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_mnbv99015,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: ARTICLE_OR_VIDEO_REPOST_NOT_INDEPENDENT_SNS_ORIGIN,CONTEXT_ONLY,Retained as a repost/syndicated context record; it is not an independent community origin.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2005660370783141899,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,ARTICLE_OR_VIDEO_REPOST_NOT_INDEPENDENT_SNS_ORIGIN,RETAINED_REPOST_NOT_INDEPENDENT,PASS,PASS_PLAYER_TEXT_MATCH,GXSR126,REJECTED,ARTICLE_OR_VIDEO_REPOST,NONE_FOR_ACCEPTANCE,: 【ヤクルト】並木秀尊が「かわぐちプロ野球教室２０２５」に参加　球界トップクラスの俊足が教えた足が速くなるための方法とは(スポーツ報知),2025-12-29,2026-08-10T12:37:48.722Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR128,木下 拓哉,31735132,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/223superdry/status/1784772401240432711,1784772401240432711,1784772401240432711,@223superdry,2024-04-29 02:31:14 GMT,木下拓哉の全力疾走最高にキュートだな。(余韻),,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_223superdry,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1784772401240432711,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR128,REJECTED,EFFORT_NOT_SPEED,NONE_FOR_ACCEPTANCE,木下拓哉の全力疾走最高にキュートだな。(余韻),2024-04-29 02:31:14 GMT,2026-08-10T12:32:07.798Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR129,木下 拓哉,31735132,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/benchihey/status/1822936573731844199,1822936573731844199,1822936573731844199,@benchihey,2024-08-12 10:02:02 GMT,加藤匠馬が木下拓哉に勝ってる所は肩と走力だけ定期,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_benchihey,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1822936573731844199,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR129,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,加藤匠馬が木下拓哉に勝ってる所は肩と走力だけ定期,2024-08-12 10:02:02 GMT,2026-08-10T12:01:08.798Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR130,木下 拓哉,31735132,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/2DMdzvNxMscJWdO/status/1823294180853944590,1823294180853944590,1823294180853944590,@2DMdzvNxMscJWdO,2024-08-13,木下拓哉さん痩せたのに鈍足に磨きをかけてませんか⁉️,,,"[""PHYSICAL_SLOW""]",WEAK_DIRECTIONAL,X_AUTHOR_2DMdzvNxMscJWdO,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1823294180853944590,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH,GXSR130,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,木下拓哉さん痩せたのに鈍足に磨きをかけてませんか⁉️,2024-08-13,2026-08-10T12:32:23.311Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
