raw_id,player,player_display,team_or_affiliation,measurement_date,measurement_year,measurement_era,metric,value,unit,timing_method,start_protocol,surface_or_conditions,cohort_id,cohort_completeness,source_manifest_id,source_tier,source_name,source_url,evidence_class,original_usage_class,canonicality,high_confidence_candidate,bank_acceptance_status,rejection_reason,same_measurement_cluster_id,temporal_resolution_status,selected_as_anchor,selected_anchor_id,notes
R00135,緒方漣,緒方漣,国学院大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.61,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_緒方漣,EXACT_OR_NOT_APPLICABLE,true,A0093,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00136,緒方漣,緒方漣,国学院大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.59,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_緒方漣,EXACT_OR_NOT_APPLICABLE,true,A0093,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00137,吉田祐大,吉田祐大,近畿大学工学部,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.47,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_吉田祐大,EXACT_OR_NOT_APPLICABLE,true,A0094,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00138,吉田祐大,吉田祐大,近畿大学工学部,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.55,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_吉田祐大,EXACT_OR_NOT_APPLICABLE,true,A0094,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00139,西浦真平,西浦真平,北海道文教大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.69,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_西浦真平,EXACT_OR_NOT_APPLICABLE,true,A0095,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00140,西浦真平,西浦真平,北海道文教大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.44,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_西浦真平,EXACT_OR_NOT_APPLICABLE,true,A0095,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00141,佐藤悠太,佐藤悠太,東北福祉大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.55,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_佐藤悠太,EXACT_OR_NOT_APPLICABLE,true,A0096,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00142,佐藤悠太,佐藤悠太,東北福祉大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.51,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_佐藤悠太,EXACT_OR_NOT_APPLICABLE,true,A0096,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00143,黒田義信,黒田義信,東日本国際大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.2,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_黒田義信,EXACT_OR_NOT_APPLICABLE,true,A0097,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00144,黒田義信,黒田義信,東日本国際大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.07,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_黒田義信,EXACT_OR_NOT_APPLICABLE,true,A0097,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00145,榊原七斗,榊原七斗,明治大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.05,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_榊原七斗,EXACT_OR_NOT_APPLICABLE,true,A0098,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00146,榊原七斗,榊原七斗,明治大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,5.99,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_榊原七斗,EXACT_OR_NOT_APPLICABLE,true,A0098,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00147,境亮陽,境亮陽,法政大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,5.92,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_境亮陽,EXACT_OR_NOT_APPLICABLE,true,A0099,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00148,境亮陽,境亮陽,法政大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,5.93,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_境亮陽,EXACT_OR_NOT_APPLICABLE,true,A0099,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00149,寺尾拳聖,寺尾拳聖,早稲田大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.43,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_寺尾拳聖,EXACT_OR_NOT_APPLICABLE,true,A0100,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00150,寺尾拳聖,寺尾拳聖,早稲田大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.27,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_寺尾拳聖,EXACT_OR_NOT_APPLICABLE,true,A0100,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00151,眞邉麗生,眞邉麗生,駒澤大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.03,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_眞邉麗生,EXACT_OR_NOT_APPLICABLE,true,A0101,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00152,眞邉麗生,眞邉麗生,駒澤大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.17,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_眞邉麗生,EXACT_OR_NOT_APPLICABLE,true,A0101,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00153,三好元気,三好元気,立正大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.34,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_三好元気,EXACT_OR_NOT_APPLICABLE,true,A0102,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00154,三好元気,三好元気,立正大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.4,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_三好元気,EXACT_OR_NOT_APPLICABLE,true,A0102,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00155,岩田悠聖,岩田悠聖,神奈川大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.39,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_岩田悠聖,EXACT_OR_NOT_APPLICABLE,true,A0103,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00156,岩田悠聖,岩田悠聖,神奈川大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.39,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_岩田悠聖,EXACT_OR_NOT_APPLICABLE,true,A0103,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00157,星野大和,星野大和,立命館大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.1,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_星野大和,EXACT_OR_NOT_APPLICABLE,true,A0104,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00158,星野大和,星野大和,立命館大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.02,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_星野大和,EXACT_OR_NOT_APPLICABLE,true,A0104,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00159,春山陽登,春山陽登,大阪商業大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.52,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_春山陽登,EXACT_OR_NOT_APPLICABLE,true,A0105,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00160,春山陽登,春山陽登,大阪商業大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,6.26,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_春山陽登,EXACT_OR_NOT_APPLICABLE,true,A0105,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00161,市橋昂士,市橋昂士,龍谷大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,5.99,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_市橋昂士,EXACT_OR_NOT_APPLICABLE,true,A0106,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00162,市橋昂士,市橋昂士,龍谷大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,5.91,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_市橋昂士,EXACT_OR_NOT_APPLICABLE,true,A0106,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
R00163,田上夏衣,田上夏衣,明治大,2025-12-07,2025,2025,50M_STANDING_START_SECONDS,5.92,seconds,photoelectric,not_publicly_documented,not_publicly_documented,samurai_university_2025_12_07,PUBLISHED_PARTICIPANT_COHORT_35,samurai_university_2025_12_07,A_PROTOCOL_B_FULL_VALUES,侍ジャパン大学代表候補選手強化合宿,https://www.japan-baseball.jp/jp/news/press/20251207_1.html,STANDARDIZED_SHORT_DISTANCE,,CANONICAL_SOURCE_RECORD,true,ACCEPTED_HIGH_CONFIDENCE,,samurai_university_2025_12_07_田上夏衣,EXACT_OR_NOT_APPLICABLE,true,A0107,All displayed trials retained; representative anchor selects the session minimum without any distance conversion.
